TIMESTAMP,DATA,SENSOR
2024-10-12 23:34:48.200,-8.189678e-05,A1
2024-10-12 23:34:48.200,0.003847957,A2
2024-10-12 23:34:48.250,-0.0008486509,A1
2024-10-12 23:34:48.250,0.003600597,A2
2024-10-12 23:34:48.300,-9.691715e-05,A1
2024-10-12 23:34:48.300,0.003519654,A2
2024-10-12 23:34:48.350,-0.0004965067,A1
2024-10-12 23:34:48.350,0.003609657,A2
2024-10-12 23:34:48.400,-0.00109446,A1
2024-10-12 23:34:48.400,0.003284574,A2
2024-10-12 23:34:48.450,1.430511e-05,A1
2024-10-12 23:34:48.450,0.003854394,A2
2024-10-12 23:34:49.500,-0.0004146099,A1
2024-10-12 23:34:49.500,0.003384829,A2
2024-10-12 23:34:49.550,-8.296967e-05,A1
2024-10-12 23:34:49.550,0.002998352,A2
2024-10-12 23:34:49.600,-0.0005260706,A1
2024-10-12 23:34:49.600,0.003599644,A2
2024-10-12 23:34:49.650,-0.0004913807,A1
2024-10-12 23:34:49.650,0.003425598,A2
2024-10-12 23:34:49.700,5.149841e-05,A1
2024-10-12 23:34:49.700,0.003076315,A2
2024-10-12 23:34:49.750,0.0001026392,A1
2024-10-12 23:34:49.750,0.003706694,A2
2024-10-12 23:34:49.800,-0.0004045963,A1
2024-10-12 23:34:49.800,0.003700495,A2
2024-10-12 23:34:49.850,-0.0002092123,A1
2024-10-12 23:34:49.850,0.003808141,A2
2024-10-12 23:34:49.900,-0.000408411,A1
2024-10-12 23:34:49.900,0.003094077,A2
2024-10-12 23:34:49.950,-0.0002776384,A1
2024-10-12 23:34:49.950,0.003791094,A2
2024-10-12 23:34:49.000,-0.0005891323,A1
2024-10-12 23:34:49.000,0.004033685,A2
2024-10-12 23:34:49.050,-0.0001667738,A1
2024-10-12 23:34:49.050,0.0030756,A2
2024-10-12 23:34:49.100,-0.0001461506,A1
2024-10-12 23:34:49.100,0.003793001,A2
2024-10-12 23:34:49.150,-7.033348e-05,A1
2024-10-12 23:34:49.150,0.003749371,A2
2024-10-12 23:34:49.200,-0.0001124144,A1
2024-10-12 23:34:49.200,0.003642201,A2
2024-10-12 23:34:49.250,-0.0005053282,A1
2024-10-12 23:34:49.250,0.003593087,A2
2024-10-12 23:34:49.300,-0.0001817942,A1
2024-10-12 23:34:49.300,0.003471851,A2
2024-10-12 23:34:49.350,9.036064e-05,A1
2024-10-12 23:34:49.350,0.003585935,A2
2024-10-12 23:34:50.400,-0.000292182,A1
2024-10-12 23:34:50.400,0.003816247,A2
2024-10-12 23:34:50.450,-0.0002493858,A1
2024-10-12 23:34:50.450,0.003784895,A2
2024-10-12 23:34:50.500,-0.0003281832,A1
2024-10-12 23:34:50.500,0.004392266,A2
2024-10-12 23:34:50.550,-0.0002824068,A1
2024-10-12 23:34:50.550,0.003042102,A2
2024-10-12 23:34:50.600,0.0002895594,A1
2024-10-12 23:34:50.600,0.003423333,A2
2024-10-12 23:34:50.650,0.000176549,A1
2024-10-12 23:34:50.650,0.003330827,A2
2024-10-12 23:34:50.700,-9.357929e-05,A1
2024-10-12 23:34:50.700,0.003693104,A2
2024-10-12 23:34:50.750,-0.000202775,A1
2024-10-12 23:34:50.750,0.003620982,A2
2024-10-12 23:34:50.800,0.0002429485,A1
2024-10-12 23:34:50.800,0.003533006,A2
2024-10-12 23:34:50.850,-0.0004907846,A1
2024-10-12 23:34:50.850,0.0034554,A2
2024-10-12 23:34:50.900,-0.0007081032,A1
2024-10-12 23:34:50.900,0.003455639,A2
2024-10-12 23:34:50.950,-0.0004343987,A1
2024-10-12 23:34:50.950,0.003599882,A2
2024-10-12 23:34:50.000,-0.0002623796,A1
2024-10-12 23:34:50.000,0.003938556,A2
2024-10-12 23:34:50.050,-0.0001493692,A1
2024-10-12 23:34:50.050,0.003066659,A2
2024-10-12 23:34:50.100,-0.0001567602,A1
2024-10-12 23:34:50.100,0.003239274,A2
2024-10-12 23:34:50.150,-7.259846e-05,A1
